img_url	fr	en	split
3151365121_e2a685a666.jpg	कुत्ता मैदान में खेल रहा है। ||| एक कुत्ता किनारे के पास चल रहा है। ||| एक कुत्ता समुद्र तट पर जल्दी में चल रहा है। ||| कुत्ता समंदर किनारे टहल रहा है. ||| एक कुत्ता समुद्र तट पर चल रहा है	A dog walks on the sand along the water . ||| A black and white dog walks along a sandy beach . ||| A dog walks along a beach . ||| The dog is walking on the sand beside the ocean . ||| A white dog running on the beach .	train
3156113206_53c2a7b5d8.jpg	कुछ लोग बहते तालाब के किनारे चल रहे है ||| नदी से बने झरने के पास से गुजरते कुछ लोग ||| तीन लड़के झरने के पास की चट्टानो पर चल रहे है ||| तीन युवक नदी के किनारे चट्टानों पर चल रहे हैं ||| तीन लोग एक पहाड़ी इलाके में नदी किनारे जा रहे हैं |	three people walking on rocks near a stream ||| Three males walk on rocks by a stream . ||| Three people walk on the rocks near the water . ||| Three boys walk on rocks along a river . ||| three men in brown shorts are walking on rocks beside a river .	train
3164415865_612f9fd8bc.jpg	कुछ व्यक्ति बर्फ में  स्लेज पर खेल खेलते हुए ||| लोग बर्फ में स्केटिंग कर रहे हैं। ||| एक बर्फ से ढकी सड़क पर पांच बच्चे फिसल कर मज़े ले रहे है। ||| बच्चे बर्फ़ में सड़क पर रोल करते हुए ||| बर्फ में चार लोग हैं	Five children sledding down a snow-covered street . ||| The people ride down the road on sleds . ||| sleds sled down the street ||| Children are sledding down a snowy hill . ||| Four children snow sledding down a hill .	train
3170802797_3c851bb475.jpg	बर्फ साहसिक ||| व्यक्ति स्केटिंग करते जंप कर रहा है ||| इस चित्र में कोई पानी में छलांग लगा रहा है। ||| एक व्यक्ति पहाड़ पर चढ़ने का प्रयास कर रहा है। ||| ठंढे मैदान के माध्यम से हरा सूट पहने एक आदमी।	A snowboarder in a green jacket catches some air . ||| A snowboarder jumps off of a jump . ||| a snowboarder jumps on the snow . ||| A person in a green coat is snowboarding . ||| A man wearing a green jacket and hat is snowboarding .	train
3171066023_ec60ba30f3.jpg	बर्फीले मैदान में बहुत सारे पेड़ों के साथ एक ice skater घूम रहा है। ||| बर्फ पर स्कीइंग करता एक व्यक्ति. ||| एक व्यक्ति बर्फ पर स्केटिंग कर रहा है। ||| बर्फ़ में स्की कर्ता हुआ एक आदमी ||| एक व्यक्ति ऊंचे पेड़ों के बर्फीले जंगल में स्कीइंग कर रहा है।	A person skis through a forest of tall trees . ||| A person skis down a snowy and tree-filled hill . ||| A person skis down a forested hill . ||| A skier is riding skis along a tree lined trail . ||| A downhill skier races near trees .	test
3173014908_b3e69594b6.jpg	वह आइस सकेटिंग कर रहा है ||| एक लड़की बर्फ़ में स्की कर रही है ||| एक आदमी बर्फ पर स्केटबोर्डिंग कर रहा है ||| आदमी बर्फ पर स्केटिंग कर रहा है ||| एक आदमी बर्फ पे स्कीइंग कर रहा है |	The skier is buried in the snow . ||| Someone is skiing down a step snowy hill . ||| A skier traveling downhill in deep snow . ||| A skier puffs up a cloud of snow . ||| A person skiing downhill in the snow .	train
3173461705_b5cdeef1eb.jpg	do kutte khel rahe hai ||| बर्फ़ में खेलते दो भूरे कुत्ते ||| दो कुत्ते खेल रहे हैं ||| बर्फीले मैदान में एक कुत्ता दूसरे कुत्ते पर कूद रहा है। ||| दो कुत्ते बर्फ में आपस में लड़ रहे हैं |	Two dogs play in the snow ||| One dog is jumping up at another dog by a fence on a snowy day . ||| Two blond dogs sniff one another . ||| Two tan dogs play in the snow . ||| Two dogs in snow .	train
317488612_70ac35493b.jpg	कुत्ता बर्फ में कूद रा है ||| एक सफ़ेद कुत्ता बर्फ़ से बाहर छलांग लगा रहा है ||| एक कुत्ता बर्फीली जगह पर दौड़ रहा है ||| एक कुत्ता बर्फीले इलाके में दौड़ रहा है ||| कुत्ता बर्फ पर चल रहा है	A dog runs through the deep snow . ||| A dog running through deep snow pack . ||| A dog is playing in the deep snow . ||| A white dog is running through the snow . ||| White dog running through snow	test
3175712926_5a470d0886.jpg	यह एक उड़ता हुआ विशाल पक्षी है। ||| एक बहुत बङा पछी उङ रहा है ||| हवा में उड़ता हुआ भूरा पक्षी ||| एक चिड़िया उड़ रही है। ||| हवा में उड़ता एक भूरा सीगल।	A bird is flying through the air . ||| A blue heron flying . ||| A large bird is in mid flight . ||| A pelican flies through the air in front of trees . ||| A gray egret takes flight .	train
3177468217_56a9142e46.jpg	कुत्ता जुले की उपर से कूद रहा है. ||| कुत्ता सफ़ेद बोर्ड़ को पार कर रहा हैं ||| एक कुत्ता वहाँ एक बाधा कूद रहा है ||| एक लड़का एक बेंच से छलांग लगा रहा है। ||| एक कुत्ता छलांग लगा रहा है।	A collie jumping over a white obstacle . ||| a collie jumps over a white agility jump ||| A collie jumps a hurdle ||| A dog jumps over a hurdle in the grass . ||| A border collie is outside jumping over an obstacle .	train
3177799416_5bd0382370.jpg	आदमी बर्फ पर सर्फिंग ||| बर्फ से फिसलता हुआ एक आदमी ||| वो स्केटिंग करता है ||| एक आदमी बर्फ़ में फिसलते हुए उतर रहा है ||| एक आदमी बर्फीली पहाड़ी से फिसलता हुआ नीचे आ रहा है	A snowboarder is coming down a hill . ||| Person snowboarding down a snow covered slope . ||| A person snowboarding down a snowy hill . ||| The man is snowboarding down a snowy hill . ||| Someone is snowboarding down a hill , shredding snow .	train
3182161610_4d349b257f.jpg	दो प्यारे बच्चे खिलौनों से खेल रहे हैं। ||| दो छोटे छोटे बच्चे खेल रहे हैं। ||| बच्चे खेल एरिया मैं खेल रहे है. ||| दो खूबसूरत बच्चे खेल रहे हैं ||| दो बच्चे आपस में खेल रहे हैं।	Two young children are playing with toys . ||| two toddlers play together . ||| Some toddlers are playing in a foam playpen . ||| Two toddlers in a brightly colored play area . ||| Two toddles play in a colorful padded play area .	train
3185662156_c877583c53.jpg	एक लड़का बर्फ पर फिसलता हुआ ||| बच्चा स्नोव मैं स्केटिंग करता है ||| नीली जैकेट में एक छोटा बच्चा बर्फीली पहाड़ी पर फिसलते हुए प्रदर्शन कर रहा है। ||| बर्फ पर छोटी गाड़ी में बैठकर फिसलता हुए एक बच्चा। ||| बर्फ़ में गाड़ी पेर बैठी बच्ची	A young child is sledding down a snowy hill on a red sled . ||| A child in a blue jacket going down a hill on a sled . ||| A boy is riding a red sledge down a snowy hill . ||| A kid riding a red sled down a snowy hill . ||| A little kid in blue is sledding down a snowy hill .	train
3187492926_8aa85f80c6.jpg	इस चित्र में एक इंसान पानी में छलांग लगा रहा है। ||| काले शॉर्ट्स में एक आदमी एक पूल में डाइविंग कर रहा है। ||| एक व्यक्ति पानी में छलांग लगा रहा है। ||| आदमी पानी मैं छलांग रहा है. ||| लड़का जलाशय में छलांग लगा रहा है	A man in black bathing trunks dives into water . ||| A man in black shorts is diving into a rocky pool . ||| A person is diving into clear blue water . ||| A man dives into a clear blue lake . ||| A man in black swim trunks diving into the water	train
3208571574_6dc1a461c5.jpg	पॉच लोग एक बिल्ङिग के बाहर खङे है ||| काले कोट में बाहर पांच आदमी चल रहे हैं ||| पांच आदमी टक्सीडो पहन हे सीढ़यों के पास खड़े है। ||| कोट पहने पाँच आदमी सीढ़ियाँ उतर रहे हैं ||| सूट में पांच युवा एक इमारत के नीचे कदम रख रहे हैं।	Five men in suits . ||| men in suits and ties walking downsteps ||| Five men in tuxedos walk down a set of steps ||| Five men in tuxedos are walking down steps . ||| Five men dressed in tuxedos standing on a set of stairs	train
3215896272_e9b4b547a9.jpg	स्वेटर पहने कुत्ता बर्फ के ऊपर दौड़ रहा है। ||| एक कुत्ता बर्फ पर खेल रहा है। ||| कुत्ता स्नो मै चलता है ||| कुत्ता बर्फ पे भाग रहा है. ||| बर्फ़ में चलता कपड़े पहने हुए कुत्ता	A dog wearing a green sweater and a backpack walking on snow . ||| A dog wearing a green sweater and backpack running in the snow ||| A small dog wearing a sweater walking in the snow . ||| A small dog wearing a green sweater and a backpack walks through snow . ||| A dog wearing a green sweater and fanny pack walks on a snow-covered field .	train
3220126881_b0a4f7cccb.jpg	दो पुरुष एवं एक स्त्री कैमरे की ओर देखते हुए ||| एक महिला के साथ दो पुरुष फोटो खिचवाने के लिए pose दे रहे हैं ||| तीन लोग साथ में अपनी फोटो खिचवा रहे हैं | ||| एक फोटो में तीन लोग पोज दे रहे हैं। ||| तीन लोग खड़े हो कर मुस्कुरा रहे हैं	Two men and a woman smile at the camera . ||| Two men and a woman pose for a picture . ||| Two men and a woman standing near a doorway . ||| Three people stand by a doorway posing for a photograph . ||| Two men and a woman with their arms around each other .	test
3223224391_be50bf4f43.jpg	कुत्ता बर्फ में दौड़ रहा है। ||| एक कुत्ता बर्फ पर दौड़ रहा है I ||| एक मटमैले रंग का कुत्ता बर्फीली सतह के ऊपर दौड़ रहा है। ||| बर्फ में भयानक कुत्ता ||| बर्फ़ में दौड़ता हुआ एक कुत्ता	A grey shaggy dog running ||| A gray fuzzy dog running through snow . ||| Fluffy grey dog running in a field ||| A gray terrier runs in a snow-covered field . ||| A furry dog running on an open field of grass .	train
3223302125_f8154417f4.jpg	एक व्यक्ति स्नो स्कीइंग स्टंट कर रहा है। ||| एक व्यक्ति स्केटिंग का लुत्फ उठा रहा है। ||| हिमपात का रोमांच ||| आदमी snowskate कर रहा है ||| एक आदमी घुमावदार सतह पर स्केटिंग कर रहा है	A ski jumper is in the air . ||| A person on ski 's in the air at a ski slope . ||| An individual in a red suit doing a ski jump . ||| A skier catches air . ||| A skier in red is high in the air .	train
3223709894_97824ba76f.jpg	एक पिल्ला दौड़ लगा रहा है। ||| घास पर एक कुत्ता दौड़ रहा है ||| इलाज लघु पूडल ||| कुत्ता बगीचे मैं भाग रहा है. ||| एक पिल्ला बगीचे में खेल रहा है |	A small dog runs through the grass . ||| A shaggy dog is running through a grassy area . ||| a small brown puddle running through a grassy yard . ||| A brown dog runs in the grass with one ear up . ||| A fluffy dog runs in grass .	train
3224904543_679fe05c41.jpg	सड़क पर साइकिल चलाना ||| एक लड़का और एक लड़की साइकल चला रहे है ||| एक आदमी और एक औरत साइकिल पर घूम रहे हैं ||| लड़का और लड़की सड़क पर साइकिल चलाते हुए. ||| दो लोग सड़क पर साईकल चला रहे हैं	A man and a woman are riding bikes on a street . ||| A man and woman ride their bikes across a city street . ||| A woman and a man ride bikes across a city street . ||| A man and woman are riding bicycles across a junction in the city . ||| A man and a woman are riding their bikes in an intersection .	train
3225037367_a71fa86319.jpg	लोग एक जगह पे जमा हुवै है. ||| कुछ लोगों की भीड़ इकट्ठा हुई है। ||| लोगों की भीड़ है ||| भीड़ मेन खड़े हुए लोग ||| भीड़ बहुत  है	There are a lot of people crowded around a blue sign . ||| A group of people gather around a truck . ||| A large group of people are gathered . ||| A group of people are gathered together . ||| A crowd of people in knit hats standing near a van .	train
3225296260_2ee72b4917.jpg	दो रेसर एक रेसिंग गाड़ी में हेलमेट लगा कर बैठे है ||| दो आदमी एक रेसिंग कार दौड़ा रहे है ||| रेसिंग कार चलाने वाले दो आदमी ||| फॉर्म्युला ओने रेसिंग कार कॉम्पिटिशन	Two people ride in a orange race car . ||| Two racers driving an orange car ||| Two people wearing helmets are sitting in a race car . ||| Two people in an orange race car . ||| Two people in helmets sitting in an orange car .	test
3227148358_f152303584.jpg	एक पक्षी उड़ रहा है। ||| पीले पैरों वाला एक सफेद पक्षी पानी के ऊपर उड़ रहा है। ||| पानी के ऊपर एक सफेद seagull उड़ रहा है। ||| बगुला पंख फैला कर उड़ रहा हैं ||| ऐसा लग रहा है कि सफेद क्रेन किसी मछली को पकड़ रही है |	A heron is flying through the air near foliage . ||| A bird flies above the water . ||| A large white bird flying over water . ||| A large white bird swoops over water . ||| A white bird with yellow feet is flying over water .	train
3234375022_1464ea7f8a.jpg	ek admi ice skating kar raha hai ||| बर्फ आउटडोर खेल का आनंद ||| एक व्यक्ति स्कीइंग कर रहा है। ||| व्यक्ति आईस स्केटिंग करता है ||| एक व्यक्ति बर्फीली जगह पर बेंच पर बैठा हुआ है।	A snowboarder flies through the air . ||| Snowboarder going over a fence in snow . ||| Person in yellow jacket snowboarding . ||| A man snowboards over wooden snow fences . ||| A snowboarder jumps over a wooden structure	train
3242088278_43eea5d17e.jpg	पक्षी पानी में  चल रहा है ||| एक बाज़ पानी में खड़ा है ||| एक बाज एक तालाब में बैठा हुआ है ||| ईगल एक नदी की तरफ देख रहा है ||| बाज जलाशय के किनारे खड़ा है	A bald eagle sits on the bank of a creek . ||| An eagle standing in water . ||| A bald eagle near a pond of water . ||| A bald eagle stands in shallow water . ||| The bird walks in the water near rocks .	train
3244470342_c08f6bb17e.jpg	एक व्यक्ति बर्फ पर स्केटिंग कर रहा है। ||| 16/5000 एक आदमी स्केटिंग कर रहा है ||| बर्फ़ में सकी बोर्ड से चलँग लगता एक आदमी ||| बर्फ डाइविंग ||| एक आदमी बर्फ में स्केटिंग कर रहा है	A snowboarder vaulting over a rock ridge . ||| The snowboarder is doing a jump . ||| A snowboarder going over a cliff . ||| A snowboarder is jumping off a high stone wall . ||| Snowboarder performing a trick high in the air over snow .	test
3248752274_96740ed073.jpg	एक कुत्ता बर्फी घूम रहा है। ||| बर्फ के ऊपर एक काला कुत्ता स्लेज घसीटते हुए ||| इस चित्र में एक काला पालतू कुत्ता है जिसके साथ कुछ सामान बंधा हुआ है जिसे वह खींच रहा है। ||| कुत्ता बर्फ मैं खड़ा है. ||| बर्फ़ में खड़ा कुत्ता और उसकी स्लेड	A black dog pulls a red sled in the snow . ||| A black dog wearing a harness is pulling a sled . ||| A black dog wearing a harness that is attached to a red sled . ||| A black dog pulls a red sleigh ||| Large black dog is pulling things around on a red sled .	train
3249597269_935e0a375a.jpg	ठंढ के ऊपर एक प्यारी सी गिलहरी कूद रही है। ||| एक पशु खेल रहा है। ||| बर्फ से ढकी ज़मीन पर एक गिलहरी छलांग मारते दिख रही है ||| एक गिलहरी बर्फ पर चल रही है। ||| बर्फ़ पे छलांग लगती gilahari	A brown squirrel is jumping over a snow drift . ||| A squirrel takes a huge leap over a mound of snow . ||| A grey squirrel bounds over the melting snow . ||| A squirrel jumps in the snow . ||| A brown squirrel jumps into the air in a snowy area .	train
3249865395_dceaa59f54.jpg	दो युवतियां खड़ी है, एक युवक अख़बार पढ़ रहा है, एक युवती किताब पढ़ रही हे ||| रेलवे प्लेटफॉर्म पर ट्रेन का इंतजार कर रहे लोग. ||| कुछ लोग  अध्ययन कर रे है ,कुछ उन्हे देख रे हैं ||| कुछ व्यक्ति रेलवे स्टेशन पर इंतज़ार कर रहे हैं ||| लोग प्लैट्फ़ोर्म पर खड़े ट्रेन का इंतेज़ार कर रहे है	Three girls and a guy wait for a rail train . ||| Five people on a sidewalk . ||| five people standing on a sidewalk ||| a few people waing around at a train stop ||| three people stand on the sidewalk .	train
3249891874_6a090ef097.jpg	ऐसा लग रहा है, चार लोग सड़क पर चल रहे हैं | ||| चार लड़कियाँ चलती हुई ||| कुछ लड़कियां जा रही हैं | ||| बच्चिया एक समूह में घूम रहे है ||| हाफ पेंट पहनी चार कोरियाई नवयुवतियां पैदल चलते हुए|	Three girls wearing shorts , walking . ||| Four black-haired girls in shorts are walking . ||| Four girls in shorts walk down the street . ||| There are four girls with shorts on walking together . ||| Four little girls walking together .	train
3262075846_5695021d84.jpg	कुछ लोग रग्बी खेल रहे है. ||| खिलाड़ी रग्बी खेल रहे है ||| कुछ लड़के एक फुटबॉल खेल रहे हैं। ||| लड़के फूटबाल खेल रहे हैं ||| खिलाडी खेल रहे है	A group of men are playing rugby . ||| A group of opposing players are in the middle of a rugby game . ||| A bunch of men play rugby on a muddy field . ||| Men play rugby .	train
3268191118_ba25fabab6.jpg	कोई साइकिल की सवारी करता है .का प्रशिक्षण दिया जा रहा है ||| एक व्यक्ति बाई साइकिल चला रहा है। ||| एक व्यक्ति साइकिल पर करतब दिखाते हुए ||| आदमी साइकिल जंपिंग खेल रहा है. ||| हवा में साइकल पे करतब दिखता एक आदमी	Picture of biker in midair of a jump . ||| A man in a beanie doing a bike trick . ||| A bicyclist is doing a trick in midair . ||| A bmx rider makes a jump . ||| A bicyler is performing a trick in the air .	train
3270691950_88583c3524.jpg	नदी के गोताखोरी का क्षण ||| एक आदमी पानी में गोता लगा रहा है। ||| एक व्यक्ति पानी मे डुबकी लगाने के लिए छलांग लगा रहा है। ||| एक आदमी नदी में गोता लगा रहा है ||| एक व्यक्ति तालाब के पानी में गोता लगा रहा है।	The man is diving into the water . ||| A man dives into a lake . ||| A man dives into the water surrounded by rocks and pine trees . ||| A man is diving into water near a shore . ||| A young man dives into water .	train
3271468462_701eb88d3b.jpg	कुत्ता टांग काट रहा है ||| घोड़े के पैर को काटता हुआ एक कुत्ता ||| एक कुत्ता दूसरे जानवर के पैर का पीछा कर के काट रहा है। ||| एक कुत्ता गाय के पैर में काट रहा है ||| एक कुत्ता घोड़े की पैर को चाट रहा है।	A brown dog biting a horse 's leg . ||| A brown dog biting a horse 's ankle . ||| A cattle dog nips the leg of an animal . ||| A dog nips at the leg of a horse . ||| A brown dog begins to bit the leg of a farm animal in the grass .	train
3275527950_41aca690a1.jpg	2 मजदूर धान की रोपनी कर रहे हैं। ||| किसान खेत मै फसल लगा रहे है ||| दो लोग खेत में रोपाई लगा रहे हैं। ||| पानी से भरे खेत में दो किसान धान रोपते हुए ||| दो आदमी खेतो मैं कुछ काम कर रहे है.	two people working in water next to field ||| Two people are planting small bushes near a grassy area . ||| People standing in mud . ||| Two people working in mud . ||| People picking in a marsh .	test
3282634762_2650d0088a.jpg	पानी में से उदान भर्ता हँस ||| पंछी पानी में जोगिया लगा रहा है। ||| एक पक्षी पानी के पास उड़ रहा है ||| एक सफेद सीगल पानी से दूर ले जाता है ||| पक्षी उड़ रहा है	White bird flying above water . ||| A swan is flying through a body of water . ||| A swan taking off from a lake ||| The white swan is taking off from the water . ||| A swan preparing for flight across the pond	train
3294209955_a1f1e2cc19.jpg	एक कुत्ता घास पर दौड़ रहा हैं ||| एक छोटा सफ़ेद और भूरा कुत्ता भूरे घास से दौड़ रहा है। ||| घास पर एक कुत्ता ||| कुत्ता बहुत गुस्से में है ||| घास में तेज़ भागता हुआ एक छोटा कुत्ता	Brown and white dog runs through brush . ||| Small dog running through a field . ||| A little white and brown dog runs through brown grass . ||| A small dog runs through a field . ||| The dog is running full speed through the meadow .	train
3294717824_3bb7b5d1c8.jpg	एक आदमी पानी पर सर्फिंग करता है ||| काले आदमी लहरों पर सर्फिंग करते हुए ||| लहरों की सवारी करता हुआ एक आदमी | ||| एक आदमी समुद्र की लहरों में सर्फिंग कर रहा है। ||| एक व्यक्ति समुद्र की लहरों पर सर्फिंग कर रहा है।	A person surfing a wave . ||| A man surfs in the curl of the wave . ||| A man in a wetsuit is surfing on a green surfboard . ||| A man in a full wetsuit surfs a crashing wave . ||| A surfer rides out a wave .	train
3296150666_aae2f64348.jpg	एक कार दलदल में फंसी हुई है। ||| कीचड़ में कार ||| कीचड़ से गुजरती एक कार ||| कीचड़ भरे रास्ते से एक वाहन मुश्किल से आगे बढ़ता है। ||| एक वैन दलदली मिट्टी से गुजर रही है	An off road vehicle driving through a mud puddle . ||| A sport utility vehicle is driving through deep and muddy water . ||| A large vehicle travels through a bumpy and muddy path . ||| An SUV traveling through mud . ||| A large vehicle drives through a mud puddle .	train
3296715418_29542dcdc2.jpg	सफ़ेद कुत्ता घास मेन चल रहा हाई ||| सफ़ेद कुत्ता मैदान पर टहल रहा है ||| अच्छा खेल रहा है। ||| मैदान पर दौड़ता हुआ एक सफ़ेद पामेरियन कुत्ता। ||| एक सफेद कुत्ता सामने से जा रहा है	A beautiful white dog walking in the brown grass . ||| A white dog plays in the grass . ||| A white dog walks over the short grass . ||| White dog walking outside . ||| The white dog walks along the dead grass with its tongue out .	train
3306212559_731ba9bd05.jpg	चार दोस्त सबसे गहरे चित्र में हैं ||| चार लोग सूर्योदय को निहारते हुए ||| पृष्ठभूमि में सूर्यास्त के साथ चार लोग। ||| सूर्यास्त देख रहे लोग ||| लोग सूर्यास्त को निहार रहे हैं।	Four people watch the sunset . ||| Four men with a sunset in background . ||| Four human figures are backlit by a sunset . ||| Four people and the sun . ||| four people are in silhouette whilst watching the sunset .	train
330849796_c575c3108a.jpg	एक लड़की बस में सो रही है ||| आराम कर रही महिला ||| लड़की सो रही है ||| एक लड़की बस की सीट पे सो रही है ||| एक लड़की बस की सीट पर सो रही है	A woman is asleep on a chair on a bus . ||| A girl asleep in a bus seat ||| A young lady , asleep on a train . ||| The girl is sleeping in the seat . ||| A woman , curled up , sleeps in her seat on a bus .	train
3310551665_15b79ef4ea.jpg	एक ‌बच्चा बबल से खेल रहा है ||| पीले शर्ट में एक बच्चा एक बड़े बुलबुले के अंदर अपना चेहरा पोछता हुआ। ||| एक रंगीन आवरण के नीचे एक लड़के का सिर झुका हुआ है। ||| एक बच्चा साबुन के बुलबुले से खेल रहा है। ||| एक बच्चा खेल रहा है।	Asian boy puts his head inside a large bubble . ||| a young boy sticking his head inside a huge bubble ||| Child in yellow shirt with head inside of a large bubble . ||| A kid in yellow poking his face inside a bubble . ||| A child looks into a giant bubble .	train
3315033940_e91f87b7f2.jpg	कुछ व्यक्ति ना ऊपर पानी में जा रहे हैं। ||| दो लोग पानी पर एक छोटी मोटर बोट चलाते हैं। ||| इस चित्र में कुछ लोग पानी में बोट का आनंद ले रहे है। ||| kuch log sea me boating kar rahe hai ||| एक मोटर बोट में दो लोग यात्रा कर रहे हैं I	A speed boat jumps over waves in the water . ||| A speedboat rips through the water . ||| Two people drive a small motor boat on choppy water . ||| People in a boat floating above waves . ||| Someone is in a speed boat on the water .	train
3315110972_1090d11728.jpg	सफ़ेद बगुला पानी की सतह के ऊपर उड़ रहा है ||| एक पंछी पानी के ऊपर उड़ने की तैयारी कर रहा है ||| एक सफेद हंस उड़ान भरते हुए ||| एक नदी पर उड़ता हुआ पक्षी	a white crane flying through the air over some water . ||| A stork flying low over the water . ||| A swan is flying above water . ||| A large white bird flying over water . ||| A white heron flies into the sky .	train
3315616181_15dd137e27.jpg	एक आदमी कमरे में चट्टान की चढ़ाई कर रहा है ||| एक आदमी रस्सी के सहारे मकान के दिवार पर चढ़ रहा है | ||| लड़का दीवार पर चढ़ रहा है. ||| एक लड़का खेलने की दीवार पर चढ़ रहा है ||| लड़का सीढ़ी पर चढ़ रा है	Someone climbs an indoor climbing wall . ||| A teenager climbs a rock wall . ||| A man in a green shirt is climbing an obstacle course . ||| A teenage boy climbs an indoor climbing wall . ||| A man in a green shirt climbs an indoor climbing wall .	train
3323952123_deb50b0629.jpg	कुत्ता स्नो पे दौड़ रहा है ||| एक काला कुत्ता बर्फीली जमीन पर दौड़ रहा है ||| काला कुत्ता बर्फीले मैदान दौड़ रहा है ||| एक कुत्ता बर्फ़ मे दौड़ रहा है ||| एक काला कुत्ता बर्फ़ में दौड़ लगा रहा है	A black dog with a red collar plays in the snow . ||| A black dog with a red collar is running on the snow . ||| A lack dog leaps in front of a tree branch in the snow . ||| Cute black doing playing in snow . ||| A black dog in a red collar running in the snow .	train
3324056835_84904fe2f8.jpg	सात कुत्ते समुद्र तट पर दौड़ रहे है ||| छह कुत्ते समुद्र के तट पर खेल रहे हैं | ||| समुद्र के किनारे खुभ सारे कुत्ते खेल रहे है ||| कुछ सफ़ेद काले और चितकबरे रंग के कुत्ते समुद्र के किनारे अठखेलियां कर रहे है ||| कुत्ते खेल रहे हैं	Several dogs are running on the beach . ||| A bunch of dogs on a beach . ||| Some dogs are running on a deserted beach . ||| Six dogs walking beside the beach . ||| Six dogs running on the sandy beach .	train
3325578605_afa7f662ec.jpg	पक्षी उड़ता है ||| एक पक्षी पानी के ऊपर उड़ रहा है ||| एक पक्छी पानी के ऊपर से जा रहा है ||| बतख पानी के ऊपर से उड़ रही है. ||| एक तालाब के ऊपर एक हंस मंडरा रहा है	a white bird flies over a lake . ||| The magnificant bird flies low over the water . ||| A white crane flies over water . ||| A white bird grazes above the water . ||| A bird flies across the water .	train
3326024473_4c16e4fbfc.jpg	बर्फ पर एक कार चल रही है ||| रंक पीली गाड़ी बर्फ़ में चल रही है ||| सफेद से मैदान में एक पिली कार तेजी से जा रही है ||| एक पीले रंग की car बर्फ में दौड़ रही है ||| एक कार बर्फ से भरी सतह पर तेज गति से जा रही है तूफानी नजारा है	A yellow car speeds along a snowy field . ||| a yellow car driving through a lot of snow ||| A yellow car drives across a snowy path . ||| A yellow car is drifting through snow . ||| A yellow car drives quickly in the snow .	train
3330007895_78303e8a40.jpg	एक उदास व्यक्ति खड़े हुए कुछ सोच रहा है। ||| एक आदमी ने काली जैकेट पहनी है और वह नीचे देख रहा है ||| एक उदास व्यक्ति कुछ सोचते हुए ||| एक व्यक्ति घूम रहा है ||| गहरी सोच वाला आदमी	A man in a black jacket is beside the window of a coffee shop looking down . ||| A man wearing a black shirt and sweater is looking down . ||| An older man in a black jacket looking down . ||| A man in a dark jacket looking down . ||| A man wearing a black jacket looking down .	train
3331900249_5872e90b25.jpg	आदमी समुद्र में सर्फ कर रहा है ||| आदमी बर्फ पर स्केटिंग कर रहा है. ||| समुद्र में सर्फ़िंग कर्ता एक लड़का ||| समुद्री लहरों पर सर्फिंग करता एक आदमी ||| एक लड़का पानी में स्केटिंग कर रहा है।	A surfer on a roiling wave . ||| A surfer is riding numerous waves . ||| Person surfing on a white surfboard . ||| A surfer rides on a very rough wave . ||| A man with the Monster logo shirt is surfing .	train
3337332770_5eda5cceb7.jpg	दो कुत्ते प्यार करते है ||| बर्फ़ में खेलते हुए दो कुत्ते ||| दो कुत्ते बरफ में खेल रहे है ||| दो कुत्ते आपस में लड़ रहे हैं ||| एक बच्चा बर्फ पर खेल रहा है।	The dogs play in the snow on hind legs . ||| Two dogs wrestle in the snow in a fenced-in area . ||| Two dogs play and appear to be hugging in the snow . ||| Two dogs playing in snow . ||| Two dogs jump on each other in the snow .	train
3355827928_c96c0c3e88.jpg	आदमी चक्र के साथ कूदता है ||| चट्टानों के बीच साइकिल पर कूदता एक लड़का ||| एक लड़का अपनी साइकिल से ऊँची छलांग लगा रहा है ||| एक लड़का साइकल पर करतब कर रहा है ||| एक लड़का बाइसिकल लेकर हवा में कूदा है	A bicyclist is in midair on a cloudy day . ||| A person on a bmx bike . ||| A man on a bike in midair ||| A man on a bicycle , airborne .	train
3356369156_074750c6cc.jpg	नदी मैं नाव चल रही है. ||| एक नाव पानी में है ||| पानी पर नौकायन करती नाव ||| कुछ लोग नाव में सवार होकर झील का लुत्फ उठा रहे हैं। ||| पीली छतरी वाली नीली नाव शांत पानी पर तैर रही है।	A blue boat with a yellow canopy is floating on calm waters . ||| A boat with a roof on green water . ||| The solitude boat floats on the lake . ||| A boat in the water . ||| The boat is in the middle of the water .	train
3360876049_9047edeab9.jpg	दो बाइक सवार उबड़ खाबड़ सड़क से गुजर रहे हैं। ||| कीचड़ भरी सड़क में दो बाइक दौड़ रही हैं। ||| मोटर चालक मोटर की रेस लगाते हुए ||| बाइकर्स कच्ची पगडंडियों पर मोटरसाइकिल चला रहा है। ||| दो खिलाड़ी बाइक रेस में हैं	two dirt bike riders ride their dirt bikes . ||| Two boys riding their dirt bikes in the mud . ||| Dirtbikers race on a muddy track . ||| Two BMX bikers on a muddy course . ||| Two people riding dirt bikes on a bike trail .	train
3362805914_72f60ee8cb.jpg	बच्चा घास पर बैठता है ||| एक छोटी लड़की चक्रासन कर रही है | ||| लड़की बगीचे में व्यायाम करते हुए ||| एक लड़की ब्याम कर रही है। ||| एक छोटी लड़की खेल रही है।	A girl doing a back bend . ||| a little girl doing a back bend on a grassy field ||| A girl bends over backwards in the tall grass . ||| A girl does a back bend in a field . ||| A young girl does a back hand spring in tall grass .	test
